State,City,Population
Wisconsin,Mount Pleasant,"26,293"
Wisconsin,Neenah,"25,855"
Wisconsin,Caledonia,"24,708"
Wisconsin,Muskego,"24,621"
Wisconsin,De Pere,"24,555"
Wisconsin,Watertown,"23,891"
Wisconsin,Mequon,"23,509"
Wisconsin,South Milwaukee,"21,236"
Wisconsin,Grand Chute,"20,919"
Wisconsin,Pleasant Prairie,"20,400"
Wisconsin,Germantown,"19,901"
Wisconsin,Howard,"18,987"
Wisconsin,Marshfield,"18,691"
Wisconsin,Middleton,"18,671"
Wisconsin,Onalaska,"18,385"
Wisconsin,Cudahy,"18,341"
Wisconsin,Wisconsin Rapids,"17,966"
Wisconsin,Menasha,"17,604"
Wisconsin,Ashwaubenon,"17,111"
Wisconsin,Beaver Dam,"16,536"
Wisconsin,Oconomowoc,"16,319"
Wisconsin,Menomonie,"16,237"
Wisconsin,Kaukauna,"15,799"
Wisconsin,Bellevue,"15,215"
Wisconsin,River Falls,"15,175"
Wisconsin,Whitewater,"15,040"
Wisconsin,Weston,"14,988"
Wisconsin,Greendale,"14,332"
Wisconsin,Hartford,"14,280"
Wisconsin,Whitefish Bay,"14,122"
Wisconsin,Chippewa Falls,"13,965"
Wisconsin,Allouez,"13,943"
Wisconsin,Pewaukee,"13,942"
Wisconsin,Hudson,"13,415"
Wisconsin,Shorewood,"13,331"
Wisconsin,Waunakee,"13,067"
Wisconsin,Stoughton,"13,039"
Wisconsin,Glendale,"12,887"
Wisconsin,Bellevue Town,"12,651"
Wisconsin,Fort Atkinson,"12,430"
Wisconsin,Plover,"12,326"
Wisconsin,Platteville,"12,281"
Wisconsin,Brown Deer,"12,102"
Wisconsin,Baraboo,"12,085"
Wisconsin,Salem,"12,067"
Wisconsin,Verona,"12,003"
Wisconsin,Suamico,"11,878"
Wisconsin,Port Washington,"11,586"
Wisconsin,Grafton,"11,531"
Wisconsin,Cedarburg,"11,506"
Wisconsin,Richfield,"11,460"
Wisconsin,Two Rivers,"11,437"
Wisconsin,Waupun,"11,377"
Wisconsin,Marinette,"10,897"
Wisconsin,Harrison,"10,839"
Wisconsin,Little Chute,"10,813"
Wisconsin,Monroe,"10,781"
Wisconsin,Sussex,"10,740"
Wisconsin,Burlington,"10,541"
Wisconsin,Greenville,"10,309"
Wisconsin,Portage,"10,178"
Wisconsin,Lisbon,"10,157"
Wisconsin,Elkhorn,"9,975"
Wisconsin,Oregon,"9,871"
Wisconsin,Sparta,"9,667"
Wisconsin,Somers,"9,597"
Wisconsin,Holmen,"9,564"
Wisconsin,St. Francis,"9,547"
Wisconsin,Reedsburg,"9,533"
Wisconsin,DeForest,"9,466"
Wisconsin,Merrill,"9,364"
Wisconsin,Tomah,"9,328"
Wisconsin,Hartland,"9,205"
Wisconsin,Shawano,"9,169"
Wisconsin,Sturgeon Bay,"9,044"
Wisconsin,New Richmond,"8,679"
Wisconsin,Delavan,"8,443"
Wisconsin,Plymouth,"8,433"
Wisconsin,Rice Lake,"8,286"
Wisconsin,McFarland,"8,182"
Wisconsin,Ashland,"8,179"
Wisconsin,Jefferson,"7,955"
Wisconsin,Norway,"7,948"
Wisconsin,Antigo,"7,921"
Wisconsin,Hobart,"7,861"
Wisconsin,Monona,"7,859"
Wisconsin,Sheboygan Falls,"7,816"
Wisconsin,Ripon,"7,778"
Wisconsin,Hales Corners,"7,757"
Wisconsin,Lake Geneva,"7,746"
Wisconsin,Grand Rapids,"7,646"
Wisconsin,Vernon,"7,601"
Wisconsin,Mukwonago,"7,595"
Wisconsin,Rhinelander,"7,497"
Wisconsin,Kronenwetter,"7,427"
Wisconsin,Mount Horeb,"7,388"
Wisconsin,Genesee,"7,340"
Wisconsin,New London,"7,216"
Wisconsin,Washington,"7,182"
Wisconsin,Delafield,"7,166"
Wisconsin,Altoona,"7,155"
Wisconsin,Sturtevant,"6,981"
Wisconsin,Jackson,"6,802"
Wisconsin,Buchanan,"6,755"
Wisconsin,Fox Point,"6,740"
Wisconsin,Kimberly,"6,691"
Wisconsin,Cottage Grove,"6,664"
Wisconsin,Lake Hallie,"6,565"
Wisconsin,Ledgeview,"6,555"
Wisconsin,Bloomfield,"6,278"
Wisconsin,Elm Grove,"6,176"
Wisconsin,Twin Lakes,"6,102"
Wisconsin,Waupaca,"6,018"
Wyoming,Cheyenne,"62,845"
Wyoming,Casper,"60,086"
Wyoming,Laramie,"32,081"
Wyoming,Gillette,"31,971"
Wyoming,Wind River,"24,157"
Wyoming,Rock Springs,"24,045"
Wyoming,Jackson Hole,"19,309"
Wyoming,Sheridan,"17,916"
Wyoming,Green River,"12,630"
Wyoming,Evanston,"12,190"
